time,probe,device_id,moisture_pct,m_raw,temp_C,ec_uS_cm,byte11,ec_raw,byte8,logger
07:15:57,back_lawn_se,005995,35,958,14.5,157.1,0x16,,,1 (filtered)
07:16:01,back_lawn_sw,005cb5,31,947,12.5,76.2,0x16,,,1 (filtered)
07:16:11,back_lawn_ne,005b45,0,588,14.7,5.2,0x16,,,1 (filtered)
07:16:21,back_lawn_ne,005b45,26,889,14.4,76.0,0x16,,,1 (filtered)
07:16:22,back_lawn_sw,005cb5,31,950,12.5,76.2,0x16,,,1 (filtered)
07:16:25,desk_spare,0070f4,0,582,23.8,5.0,0x16,,,1 (filtered)
07:16:31,back_lawn_ne,005b45,26,890,13.8,76.1,0x16,,,1 (filtered)
07:16:33,back_lawn_sw,005cb5,31,948,12.7,76.2,0x16,,,1 (filtered)
07:16:45,back_lawn_nw,0058ac,27,889,15.3,46.0,0x16,,,1 (filtered)
07:17:09,back_lawn_se,005995,34,949,13.8,136.9,0x16,,,1 (filtered)
07:17:44,back_lawn_sw,005cb5,31,944,12.7,76.3,0x16,,,1 (filtered)
07:17:58,back_lawn_nw,0058ac,27,888,14.6,46.0,0x16,,,1 (filtered)
07:18:20,back_lawn_se,005995,34,946,13.1,136.8,0x16,,,1 (filtered)
07:18:33,back_lawn_ne,005b45,26,891,12.9,86.1,0x16,,,1 (filtered)
07:18:55,back_lawn_sw,005cb5,31,943,12.8,76.3,0x16,,,1 (filtered)
07:19:31,back_lawn_se,005995,34,944,12.5,136.8,0x16,,,1 (filtered)
07:20:07,back_lawn_sw,005cb5,31,942,12.8,76.3,0x16,,,1 (filtered)
07:20:42,back_lawn_se,005995,33,943,12.5,136.8,0x16,,,1 (filtered)
07:21:18,back_lawn_sw,005cb5,31,941,12.8,76.3,0x16,,,1 (filtered)
07:21:54,back_lawn_se,005995,33,942,12.5,136.8,0x16,,,1 (filtered)
07:22:29,back_lawn_sw,005cb5,30,939,12.8,76.3,0x16,,,1 (filtered)
07:22:50,back_lawn_nw,0058ac,59,1219,13.2,5.5,0x16,,,1 (filtered)
07:23:05,back_lawn_se,005995,58,1192,12.5,5.5,0x16,,,1 (filtered)
07:23:10,back_lawn_nw,0058ac,63,1259,14.1,15.7,0x16,,,1 (filtered)
07:23:15,back_lawn_se,005995,61,1223,12.6,5.4,0x16,,,1 (filtered)
07:23:18,back_lawn_ne,005b45,64,1284,13.0,35.5,0x16,,,1 (filtered)
07:23:25,back_lawn_se,005995,61,1222,13.1,5.4,0x16,,,1 (filtered)
07:23:28,back_lawn_ne,005b45,64,1283,13.5,35.5,0x16,,,1 (filtered)
07:23:35,back_lawn_se,005995,61,1221,13.8,5.4,0x16,,,1 (filtered)
07:23:40,back_lawn_sw,005cb5,57,1204,12.8,5.6,0x16,,,1 (filtered)
07:23:45,back_lawn_se,005995,61,1220,14.4,5.4,0x16,,,1 (filtered)
07:23:58,back_lawn_ne,005b45,63,1282,14.6,25.5,0x16,,,1 (filtered)
07:24:00,back_lawn_sw,005cb5,57,1203,13.8,5.6,0x16,,,1 (filtered)
07:24:05,back_lawn_se,005995,61,1219,14.5,5.4,0x16,,,1 (filtered)
07:24:10,back_lawn_sw,005cb5,57,1202,14.3,5.6,0x16,,,1 (filtered)
07:24:16,back_lawn_se,005995,61,1218,14.6,5.4,0x16,,,1 (filtered)
07:24:18,back_lawn_ne,005b45,63,1281,14.6,25.5,0x16,,,1 (filtered)
07:24:20,back_lawn_sw,005cb5,57,1201,14.3,5.6,0x16,,,1 (filtered)
07:24:30,back_lawn_sw,005cb5,57,1200,14.3,5.6,0x16,,,1 (filtered)
07:24:40,back_lawn_sw,005cb5,57,1199,14.3,5.6,0x16,,,1 (filtered)
07:24:52,back_lawn_sw,005cb5,57,1198,14.3,5.6,0x16,,,1 (filtered)
07:25:16,back_lawn_nw,0058ac,63,1258,14.6,15.6,0x16,,,1 (filtered)
07:25:27,back_lawn_se,005995,61,1216,14.6,5.4,0x16,,,1 (filtered)
07:25:41,back_lawn_ne,005b45,63,1280,14.6,15.4,0x16,,,1 (filtered)
07:26:03,back_lawn_sw,005cb5,56,1193,14.4,5.6,0x16,,,1 (filtered)
07:26:39,back_lawn_se,005995,60,1215,14.6,5.4,0x16,,,1 (filtered)
07:27:14,back_lawn_sw,005cb5,56,1189,14.4,5.5,0x16,,,1 (filtered)
07:27:42,back_lawn_nw,0058ac,63,1257,14.6,5.5,0x16,,,1 (filtered)
07:28:03,back_lawn_ne,005b45,63,1279,14.6,25.5,0x16,,,1 (filtered)
07:28:25,back_lawn_sw,005cb5,55,1187,14.4,5.5,0x16,,,1 (filtered)
07:28:55,back_lawn_nw,0058ac,63,1256,14.7,5.5,0x16,,,1 (filtered)
07:29:36,back_lawn_sw,005cb5,1,650,14.4,5.3,0x16,,,1 (filtered)
07:30:06,back_lawn_sw,005cb5,100,1670,14.0,278.3,0x16,,,1 (filtered)
07:30:08,back_lawn_nw,0058ac,100,1669,14.6,318.7,0x16,,,1 (filtered)
07:30:12,back_lawn_se,005995,100,1646,14.6,308.6,0x16,,,1 (filtered)
07:30:18,back_lawn_nw,0058ac,100,1670,15.8,308.7,0x16,,,1 (filtered)
07:30:22,back_lawn_se,005995,100,1648,15.8,298.6,0x16,,,1 (filtered)
07:30:26,back_lawn_ne,005b45,100,1690,14.6,328.6,0x16,,,1 (filtered)
07:30:26,back_lawn_sw,005cb5,100,1669,15.7,278.4,0x16,,,1 (filtered)
07:30:28,back_lawn_nw,0058ac,100,1671,17.2,298.7,0x16,,,1 (filtered)
07:30:32,back_lawn_se,005995,100,1650,17.1,288.6,0x16,,,1 (filtered)
07:30:36,back_lawn_ne,005b45,100,1688,15.9,318.6,0x16,,,1 (filtered)
07:30:48,back_lawn_sw,005cb5,100,1671,18.0,268.4,0x16,,,1 (filtered)
07:30:52,back_lawn_se,005995,100,1651,18.5,278.6,0x16,,,1 (filtered)
07:30:56,back_lawn_ne,005b45,100,1689,18.7,298.6,0x16,,,1 (filtered)
07:31:02,back_lawn_se,005995,100,1649,18.5,278.6,0x16,,,1 (filtered)
07:31:06,back_lawn_ne,005b45,100,1674,18.7,308.7,0x16,,,1 (filtered)
07:31:26,back_lawn_ne,005b45,100,1671,18.6,308.7,0x16,,,1 (filtered)
07:31:59,back_lawn_sw,005cb5,100,1668,18.3,298.8,0x16,,,1 (filtered)
07:32:34,back_lawn_nw,0058ac,96,1593,18.8,308.9,0x16,,,1 (filtered)
07:32:35,back_lawn_se,005995,100,1688,18.3,298.8,0x16,,,1 (filtered)
07:32:48,back_lawn_ne,005b45,100,1661,18.6,328.9,0x16,,,1 (filtered)
07:33:10,back_lawn_sw,005cb5,100,1666,18.3,298.7,0x16,,,1 (filtered)
07:33:59,back_lawn_ne,005b45,100,1660,18.5,328.9,0x16,,,1 (filtered)
07:34:57,back_lawn_se,005995,100,1692,18.1,288.6,0x16,,,1 (filtered)
07:35:00,back_lawn_nw,0058ac,96,1594,18.4,298.8,0x16,,,1 (filtered)
07:35:11,back_lawn_ne,005b45,100,1659,18.3,328.8,0x16,,,1 (filtered)
07:37:26,back_lawn_nw,0058ac,97,1596,17.8,298.8,0x16,,,1 (filtered)
07:37:43,desk_spare,0070f4,0,583,24.1,5.0,0x16,,,1 (filtered)
07:39:52,back_lawn_nw,0058ac,97,1595,17.4,298.7,0x16,,,1 (filtered)
07:43:52,back_lawn_sw,005cb5,100,1667,16.6,288.5,0x16,,,1 (filtered)
07:44:41,back_lawn_ne,005b45,100,1657,16.7,328.7,0x16,,,1 (filtered)
07:44:44,back_lawn_nw,0058ac,97,1599,16.7,308.7,0x16,,,1 (filtered)
07:45:03,back_lawn_sw,005cb5,10,739,16.6,5.2,0x16,,,1 (filtered)
07:45:13,back_lawn_sw,005cb5,8,714,19.2,5.3,0x16,,,1 (filtered)
07:45:23,back_lawn_sw,005cb5,6,699,22.2,5.3,0x16,,,1 (filtered)
07:45:33,back_lawn_sw,005cb5,6,700,25.5,5.3,0x16,,,1 (filtered)
07:45:39,back_lawn_se,005995,1,619,16.4,5.1,0x16,,,1 (filtered)
07:45:43,back_lawn_sw,005cb5,5,694,25.5,5.4,0x16,,,1 (filtered)
07:45:49,back_lawn_se,005995,1,617,18.4,5.1,0x16,,,1 (filtered)
07:45:52,back_lawn_ne,005b45,9,718,16.7,5.2,0x16,,,1 (filtered)
07:45:53,back_lawn_sw,005cb5,13,770,26.2,5.2,0x16,,,1 (filtered)
07:45:57,back_lawn_nw,0058ac,17,794,16.7,5.0,0x16,,,1 (filtered)
07:45:59,back_lawn_se,005995,1,622,20.8,5.1,0x16,,,1 (filtered)
07:46:02,back_lawn_ne,005b45,5,681,21.0,5.2,0x16,,,1 (filtered)
07:46:03,back_lawn_sw,005cb5,8,716,29.9,5.2,0x16,,,1 (filtered)
07:46:07,back_lawn_nw,0058ac,19,807,21.3,298.9,0x16,,,1 (filtered)
07:46:09,back_lawn_se,005995,1,614,23.7,5.1,0x16,,,1 (filtered)
07:46:17,back_lawn_nw,0058ac,14,765,27.3,4.9,0x16,,,1 (filtered)
07:46:19,back_lawn_se,005995,0,612,23.8,5.2,0x16,,,1 (filtered)
07:46:22,back_lawn_ne,005b45,5,676,37.3,5.2,0x16,,,1 (filtered)
07:46:27,back_lawn_nw,0058ac,13,754,37.3,5.0,0x16,,,1 (filtered)
07:46:29,back_lawn_se,005995,12,723,23.7,5.1,0x16,,,1 (filtered)
07:46:32,back_lawn_ne,005b45,10,723,37.7,5.2,0x16,,,1 (filtered)
07:46:37,back_lawn_nw,0058ac,5,667,37.2,4.8,0x16,,,1 (filtered)
07:46:39,back_lawn_se,005995,2,626,23.7,5.1,0x16,,,1 (filtered)
07:46:42,back_lawn_ne,005b45,2,645,37.6,5.2,0x16,,,1 (filtered)
07:46:47,back_lawn_nw,0058ac,5,668,35.3,4.8,0x16,,,1 (filtered)
07:46:50,back_lawn_se,005995,2,624,23.2,5.1,0x16,,,1 (filtered)
07:46:52,back_lawn_ne,005b45,1,639,34.7,5.2,0x16,,,1 (filtered)
07:46:57,back_lawn_nw,0058ac,3,653,31.3,4.8,0x16,,,1 (filtered)
07:47:03,back_lawn_ne,005b45,1,634,30.7,5.2,0x16,,,1 (filtered)
07:47:10,back_lawn_nw,0058ac,3,651,27.3,4.8,0x16,,,1 (filtered)
07:47:25,back_lawn_sw,005cb5,1,652,35.2,5.2,0x16,,,1 (filtered)
07:48:01,back_lawn_se,005995,100,1673,22.1,288.9,0x16,,,1 (filtered)
07:48:11,back_lawn_se,005995,100,1675,20.8,298.9,0x16,,,1 (filtered)
07:48:21,back_lawn_se,005995,100,1676,20.1,298.9,0x16,,,1 (filtered)
07:48:23,back_lawn_nw,0058ac,3,649,24.9,4.8,0x16,,,1 (filtered)
07:48:24,back_lawn_ne,005b45,100,1668,24.0,309.0,0x16,,,1 (filtered)
07:48:34,back_lawn_ne,005b45,100,1669,21.6,319.0,0x16,,,1 (filtered)
07:48:37,back_lawn_sw,005cb5,2,656,32.1,5.2,0x16,,,1 (filtered)
07:48:44,back_lawn_ne,005b45,100,1670,19.8,329.0,0x16,,,1 (filtered)
07:49:01,back_lawn_se,005995,100,1677,19.9,309.0,0x16,,,1 (filtered)
07:49:36,back_lawn_nw,0058ac,2,641,22.1,4.8,0x16,,,1 (filtered)
07:50:37,back_lawn_ne,005b45,100,1660,19.8,339.1,0x16,,,1 (filtered)
07:50:49,back_lawn_nw,0058ac,1,634,19.9,4.8,0x16,,,1 (filtered)
07:50:49,back_lawn_nw,0058ac,1,634,19.9,4.8,0x16,,,1 (filtered)
07:50:59,back_lawn_sw,005cb5,1,652,20.8,5.2,0x16,,,1 (filtered)
07:51:35,back_lawn_se,005995,4,649,19.9,5.2,0x16,,,1 (filtered)
07:51:35,back_lawn_se,005995,4,649,19.9,5.2,0x16,,,1 (filtered)
07:51:45,back_lawn_se,005995,3,637,19.8,5.2,0x16,,,1 (filtered)
07:51:45,back_lawn_se,005995,3,637,19.8,5.2,0x16,,,1 (filtered)
07:51:48,back_lawn_ne,005b45,4,666,19.8,5.3,0x16,,,1 (filtered)
07:51:48,back_lawn_ne,005b45,4,666,19.8,5.3,0x16,,,1 (filtered)
07:51:55,back_lawn_se,005995,2,631,19.7,5.2,0x16,,,1 (filtered)
07:51:55,back_lawn_se,005995,2,631,19.7,5.2,0x16,,,1 (filtered)
07:51:58,back_lawn_ne,005b45,4,662,19.9,5.3,0x16,,,1 (filtered)
07:51:58,back_lawn_ne,005b45,4,662,19.9,5.3,0x16,,,1 (filtered)
07:52:02,back_lawn_nw,0058ac,95,1578,18.9,329.1,0x16,,,1 (filtered)
07:52:05,back_lawn_se,005995,2,626,19.5,5.2,0x16,,,1 (filtered)
07:52:08,back_lawn_ne,005b45,3,660,20.1,5.4,0x16,,,1 (filtered)
07:52:10,back_lawn_sw,005cb5,100,1672,20.0,319.1,0x16,,,1 (filtered)
07:52:12,back_lawn_nw,0058ac,95,1583,18.9,329.1,0x16,,,1 (filtered)
07:52:15,back_lawn_se,005995,1,622,19.3,5.2,0x16,,,1 (filtered)
07:52:18,back_lawn_ne,005b45,3,658,20.3,5.4,0x16,,,1 (filtered)
07:52:20,back_lawn_sw,005cb5,100,1675,19.9,319.1,0x16,,,1 (filtered)
07:52:22,back_lawn_nw,0058ac,95,1584,19.3,329.1,0x16,,,1 (filtered)
07:52:25,back_lawn_se,005995,1,617,19.2,5.2,0x16,,,1 (filtered)
07:52:28,back_lawn_ne,005b45,3,657,20.5,5.4,0x16,,,1 (filtered)
07:52:28,back_lawn_ne,005b45,3,657,20.5,5.4,0x16,,,1 (filtered)
07:52:30,back_lawn_sw,005cb5,100,1674,19.9,319.1,0x16,,,1 (filtered)
07:52:38,back_lawn_ne,005b45,3,655,20.6,5.3,0x16,,,1 (filtered)
07:52:46,back_lawn_se,005995,0,610,19.0,5.2,0x16,,,1 (filtered)
07:52:52,back_lawn_nw,0058ac,96,1585,20.0,319.1,0x16,,,1 (filtered)
07:52:59,back_lawn_ne,005b45,3,652,20.8,5.0,0x16,,,1 (filtered)
07:52:59,back_lawn_ne,005b45,3,652,20.8,5.0,0x16,,,1 (filtered)
07:53:57,back_lawn_se,005995,0,596,18.9,5.2,0x16,,,1 (filtered)
07:54:11,back_lawn_ne,005b45,2,644,20.8,5.3,0x16,,,1 (filtered)
07:54:11,back_lawn_ne,005b45,2,644,20.8,5.3,0x16,,,1 (filtered)
07:54:17,desk_spare,0070f4,0,583,24.3,5.0,0x16,,,1 (filtered)
07:54:28,back_lawn_nw,0058ac,6,684,20.0,4.8,0x16,,,1 (filtered)
07:54:28,back_lawn_nw,0058ac,6,684,20.0,4.8,0x16,,,1 (filtered)
07:54:33,back_lawn_sw,005cb5,6,703,20.2,5.3,0x16,,,1 (filtered)
07:54:33,back_lawn_sw,005cb5,6,703,20.2,5.3,0x16,,,1 (filtered)
07:54:38,back_lawn_nw,0058ac,3,649,20.1,4.8,0x16,,,1 (filtered)
07:54:43,back_lawn_sw,005cb5,4,675,20.2,5.4,0x16,,,1 (filtered)
07:55:22,back_lawn_ne,005b45,0,617,20.8,5.2,0x16,,,1 (filtered)
07:56:20,back_lawn_se,005995,0,607,18.8,5.2,0x16,,,1 (filtered)
07:56:33,back_lawn_ne,005b45,0,602,20.6,5.2,0x16,,,1 (filtered)
07:56:39,desk_spare,0070f4,0,582,24.3,5.0,0x16,,,1 (filtered)
07:57:31,back_lawn_se,005995,0,599,18.7,5.2,0x16,,,1 (filtered)
07:57:44,back_lawn_ne,005b45,0,594,20.4,5.2,0x16,,,1 (filtered)
07:58:42,back_lawn_se,005995,0,604,18.7,5.2,0x16,,,1 (filtered)
07:58:56,back_lawn_ne,005b45,0,589,20.1,5.1,0x16,,,1 (filtered)
07:59:54,back_lawn_se,005995,0,584,18.7,5.2,0x16,,,1 (filtered)
08:00:07,back_lawn_ne,005b45,0,587,20.0,5.1,0x16,,,1 (filtered)
08:00:29,back_lawn_sw,005cb5,95,1574,20.3,997.0,0x26,25522,0x60,2 (unfiltered)
08:00:33,back_lawn_nw,0058ac,89,1517,20.2,1037.3,0x26,26555,0x50,2 (unfiltered)
08:01:05,back_lawn_se,005995,0,583,18.6,5.2,0x16,,,1 (filtered)
08:01:05,back_lawn_se,005995,0,583,18.6,5.2,0x16,132,0x20,2 (unfiltered)
08:01:18,back_lawn_ne,005b45,0,587,20.0,5.1,0x16,131,0x20,2 (unfiltered)
08:01:40,back_lawn_sw,005cb5,95,1574,20.4,1007.0,0x26,25780,0x60,2 (unfiltered)
08:02:16,back_lawn_se,005995,0,581,18.6,5.2,0x16,,,1 (filtered)
08:02:16,back_lawn_se,005995,0,581,18.6,5.2,0x16,132,0x20,2 (unfiltered)
08:02:29,back_lawn_ne,005b45,0,586,20.0,5.1,0x16,,,1 (filtered)
08:02:29,back_lawn_ne,005b45,0,586,20.0,5.1,0x16,131,0x20,2 (unfiltered)
08:02:51,back_lawn_sw,005cb5,95,1575,20.5,1007.1,0x26,25781,0x60,2 (unfiltered)
08:02:59,back_lawn_nw,0058ac,89,1517,20.3,1027.2,0x26,26296,0x50,2 (unfiltered)
08:03:27,back_lawn_se,005995,96,1572,18.7,1037.0,0x26,26547,0x60,2 (unfiltered)
08:03:37,back_lawn_se,005995,96,1573,19.2,1027.0,0x26,26291,0x60,2 (unfiltered)
08:03:45,desk_spare,0070f4,0,583,24.4,5.0,0x16,128,0x20,2 (unfiltered)
08:03:47,back_lawn_se,005995,96,1573,19.6,1017.1,0x26,26037,0x60,2 (unfiltered)
08:03:51,back_lawn_ne,005b45,92,1582,20.1,1006.9,0x26,25777,0x60,2 (unfiltered)
08:03:57,back_lawn_se,005995,96,1574,20.1,1017.1,0x26,26039,0x60,2 (unfiltered)
08:04:03,back_lawn_sw,005cb5,1,646,20.5,5.3,0x16,,,1 (filtered)
08:04:03,back_lawn_sw,005cb5,1,646,20.5,5.3,0x16,135,0x20,2 (unfiltered)
08:04:07,back_lawn_se,005995,96,1574,20.2,1027.2,0x26,26297,0x60,2 (unfiltered)
08:04:11,back_lawn_ne,005b45,93,1583,20.2,1017.0,0x26,26035,0x60,2 (unfiltered)
08:04:12,back_lawn_nw,0058ac,2,641,20.3,5.4,0x16,,,1 (filtered)
08:04:12,back_lawn_nw,0058ac,2,641,20.3,5.4,0x16,137,0x20,2 (unfiltered)
08:04:13,back_lawn_sw,005cb5,0,643,20.6,5.3,0x16,,,1 (filtered)
08:04:13,back_lawn_sw,005cb5,0,643,20.6,5.3,0x16,135,0x20,2 (unfiltered)
08:04:17,back_lawn_se,005995,96,1573,20.2,1027.3,0x26,26298,0x60,2 (unfiltered)
08:04:21,back_lawn_ne,005b45,92,1582,20.3,1027.1,0x26,26294,0x60,2 (unfiltered)
08:04:22,back_lawn_nw,0058ac,2,639,20.3,5.4,0x16,,,1 (filtered)
08:04:22,back_lawn_nw,0058ac,2,639,20.3,5.4,0x16,138,0x20,2 (unfiltered)
08:04:23,back_lawn_sw,005cb5,0,640,20.6,5.3,0x16,,,1 (filtered)
08:04:23,back_lawn_sw,005cb5,0,640,20.6,5.3,0x16,135,0x20,2 (unfiltered)
08:04:31,back_lawn_ne,005b45,92,1581,20.3,1027.1,0x26,26295,0x60,2 (unfiltered)
08:04:39,back_lawn_se,005995,96,1574,20.3,1017.2,0x26,26041,0x60,2 (unfiltered)
08:04:41,back_lawn_ne,005b45,92,1582,20.3,1027.1,0x26,26295,0x60,2 (unfiltered)
08:04:42,back_lawn_nw,0058ac,2,635,20.1,5.4,0x16,,,1 (filtered)
08:04:42,back_lawn_nw,0058ac,2,635,20.1,5.4,0x16,138,0x20,2 (unfiltered)
08:04:43,back_lawn_sw,005cb5,0,635,20.6,5.2,0x16,,,1 (filtered)
08:04:43,back_lawn_sw,005cb5,0,635,20.6,5.2,0x16,134,0x20,2 (unfiltered)
08:04:53,back_lawn_sw,005cb5,0,633,20.6,5.3,0x16,,,1 (filtered)
08:04:53,back_lawn_sw,005cb5,0,633,20.6,5.3,0x16,135,0x20,2 (unfiltered)
08:05:02,back_lawn_nw,0058ac,1,634,20.1,5.4,0x16,138,0x20,2 (unfiltered)
08:05:12,back_lawn_nw,0058ac,1,633,20.0,5.4,0x16,,,1 (filtered)
08:05:12,back_lawn_nw,0058ac,1,633,20.0,5.4,0x16,138,0x20,2 (unfiltered)
08:05:14,back_lawn_sw,005cb5,0,628,20.7,5.2,0x16,,,1 (filtered)
08:05:14,back_lawn_sw,005cb5,0,628,20.7,5.2,0x16,134,0x20,2 (unfiltered)
08:05:25,back_lawn_nw,0058ac,1,632,20.0,5.4,0x16,,,1 (filtered)
08:05:25,back_lawn_nw,0058ac,1,632,20.0,5.4,0x16,138,0x20,2 (unfiltered)
08:05:50,back_lawn_se,005995,96,1571,20.3,1017.2,0x26,26041,0x60,2 (unfiltered)
08:06:03,back_lawn_ne,005b45,92,1576,20.3,1017.1,0x26,26037,0x60,2 (unfiltered)
08:06:07,desk_spare,0070f4,0,583,24.4,5.0,0x16,127,0x20,2 (unfiltered)
08:06:25,back_lawn_sw,005cb5,0,619,20.8,5.3,0x16,,,1 (filtered)
08:06:25,back_lawn_sw,005cb5,0,619,20.8,5.3,0x16,135,0x20,2 (unfiltered)
08:06:38,back_lawn_nw,0058ac,1,628,20.0,5.4,0x16,,,1 (filtered)
08:06:38,back_lawn_nw,0058ac,1,628,20.0,5.4,0x16,139,0x20,2 (unfiltered)
08:07:01,back_lawn_se,005995,0,593,20.3,5.2,0x16,,,1 (filtered)
08:07:01,back_lawn_se,005995,0,593,20.3,5.2,0x16,132,0x20,2 (unfiltered)
08:07:11,back_lawn_se,005995,89,1503,20.1,1340.9,0x36,34327,0x50,2 (unfiltered)
08:07:14,back_lawn_ne,005b45,86,1512,20.3,1340.9,0x36,34327,0x50,2 (unfiltered)
08:07:21,back_lawn_se,005995,90,1507,20.1,1371.2,0x36,35104,0x50,2 (unfiltered)
08:07:31,back_lawn_se,005995,89,1506,20.1,1361.1,0x36,34845,0x50,2 (unfiltered)
08:07:36,back_lawn_sw,005cb5,0,615,20.8,5.2,0x16,,,1 (filtered)
08:07:36,back_lawn_sw,005cb5,0,615,20.8,5.2,0x16,134,0x20,2 (unfiltered)
08:07:51,back_lawn_nw,0058ac,1,625,20.0,5.6,0x16,,,1 (filtered)
08:07:51,back_lawn_nw,0058ac,1,625,20.0,5.6,0x16,144,0x20,2 (unfiltered)
08:07:51,back_lawn_se,005995,89,1505,20.3,1351.1,0x36,34589,0x50,2 (unfiltered)
08:08:48,back_lawn_sw,005cb5,0,614,20.9,5.2,0x16,,,1 (filtered)
08:08:48,back_lawn_sw,005cb5,0,614,20.9,5.2,0x16,134,0x20,2 (unfiltered)
08:09:04,back_lawn_nw,0058ac,0,622,19.9,15.7,0x16,,,1 (filtered)
08:09:04,back_lawn_nw,0058ac,0,622,19.9,15.7,0x16,401,0x20,2 (unfiltered)
08:09:24,back_lawn_se,005995,86,1473,20.4,1401.7,0x36,35884,0x50,2 (unfiltered)
08:09:37,back_lawn_ne,005b45,0,619,20.3,5.2,0x16,,,1 (filtered)
08:09:37,back_lawn_ne,005b45,0,619,20.3,5.2,0x16,132,0x20,2 (unfiltered)
08:09:47,back_lawn_ne,005b45,1,639,20.4,5.4,0x16,,,1 (filtered)
08:09:47,back_lawn_ne,005b45,1,639,20.4,5.4,0x16,137,0x20,2 (unfiltered)
08:09:57,back_lawn_ne,005b45,2,643,20.4,5.4,0x16,,,1 (filtered)
08:09:57,back_lawn_ne,005b45,2,643,20.4,5.4,0x16,137,0x20,2 (unfiltered)
08:09:59,back_lawn_sw,005cb5,90,1527,20.9,1432.2,0x36,36664,0x50,2 (unfiltered)
08:10:07,back_lawn_ne,005b45,2,646,20.6,5.4,0x16,,,1 (filtered)
08:10:07,back_lawn_ne,005b45,2,646,20.6,5.4,0x16,137,0x20,2 (unfiltered)
08:10:09,back_lawn_sw,005cb5,90,1528,20.9,1422.0,0x36,36404,0x50,2 (unfiltered)
08:10:17,back_lawn_ne,005b45,2,649,20.8,5.4,0x16,,,1 (filtered)
08:10:17,back_lawn_ne,005b45,2,649,20.8,5.4,0x16,137,0x20,2 (unfiltered)
08:10:17,back_lawn_nw,0058ac,85,1475,19.9,1360.9,0x36,34840,0x50,2 (unfiltered)
08:10:19,back_lawn_sw,005cb5,90,1529,20.8,1422.0,0x36,36403,0x50,2 (unfiltered)
08:10:27,back_lawn_ne,005b45,2,650,20.9,5.4,0x16,,,1 (filtered)
08:10:27,back_lawn_ne,005b45,2,650,20.9,5.4,0x16,137,0x20,2 (unfiltered)
08:10:27,back_lawn_nw,0058ac,85,1477,20.1,1350.9,0x36,34583,0x50,2 (unfiltered)
08:10:29,back_lawn_sw,005cb5,90,1530,20.7,1421.9,0x36,36401,0x50,2 (unfiltered)
08:10:37,back_lawn_ne,005b45,3,651,21.0,5.3,0x16,,,1 (filtered)
08:10:37,back_lawn_ne,005b45,3,651,21.0,5.3,0x16,136,0x20,2 (unfiltered)
08:10:39,back_lawn_sw,005cb5,90,1530,20.7,1411.9,0x36,36144,0x50,2 (unfiltered)
08:10:45,back_lawn_se,005995,0,596,19.9,5.2,0x16,132,0x20,2 (unfiltered)
08:10:47,back_lawn_nw,0058ac,85,1477,20.6,1330.9,0x36,34071,0x50,2 (unfiltered)
08:10:48,back_lawn_ne,005b45,3,651,21.1,5.4,0x16,137,0x20,2 (unfiltered)
08:10:49,back_lawn_sw,005cb5,90,1529,20.8,1401.8,0x36,35886,0x50,2 (unfiltered)
08:10:57,back_lawn_nw,0058ac,85,1477,20.6,1340.9,0x36,34328,0x50,2 (unfiltered)
08:10:59,back_lawn_sw,005cb5,90,1530,20.8,1401.8,0x36,35886,0x50,2 (unfiltered)
08:11:10,back_lawn_sw,005cb5,90,1530,20.8,1401.8,0x36,35885,0x50,2 (unfiltered)
08:11:15,back_lawn_se,005995,0,594,18.7,5.2,0x16,,,1 (filtered)
08:11:15,back_lawn_se,005995,0,594,18.7,5.2,0x16,132,0x20,2 (unfiltered)
08:11:30,back_lawn_nw,0058ac,85,1478,20.6,1340.9,0x36,34328,0x50,2 (unfiltered)
08:11:46,back_lawn_se,005995,0,592,18.3,5.2,0x16,,,1 (filtered)
08:11:46,back_lawn_se,005995,0,592,18.3,5.2,0x16,133,0x20,2 (unfiltered)
08:12:22,back_lawn_sw,005cb5,90,1528,20.8,1401.7,0x36,35884,0x50,2 (unfiltered)
08:12:43,back_lawn_nw,0058ac,85,1475,20.6,1351.1,0x36,34587,0x50,2 (unfiltered)
08:12:57,back_lawn_se,005995,0,590,18.2,5.2,0x16,,,1 (filtered)
08:12:57,back_lawn_se,005995,0,590,18.2,5.2,0x16,132,0x20,2 (unfiltered)
08:13:11,back_lawn_ne,005b45,2,641,21.2,5.4,0x16,,,1 (filtered)
08:13:11,back_lawn_ne,005b45,2,641,21.2,5.4,0x16,137,0x20,2 (unfiltered)
08:13:33,back_lawn_sw,005cb5,90,1528,20.8,1391.6,0x36,35626,0x50,2 (unfiltered)
08:13:56,back_lawn_nw,0058ac,85,1475,20.6,1361.2,0x36,34846,0x50,2 (unfiltered)
08:14:09,back_lawn_se,005995,0,588,18.2,5.2,0x16,,,1 (filtered)
08:14:09,back_lawn_se,005995,0,588,18.2,5.2,0x16,133,0x20,2 (unfiltered)
08:14:22,back_lawn_ne,005b45,1,636,21.3,15.4,0x16,,,1 (filtered)
08:14:22,back_lawn_ne,005b45,1,636,21.3,15.4,0x16,394,0x20,2 (unfiltered)
08:14:44,back_lawn_sw,005cb5,87,1495,20.8,1553.4,0x36,39768,0x50,2 (unfiltered)
08:15:09,back_lawn_nw,0058ac,78,1411,20.7,2008.1,0x36,51408,0x50,2 (unfiltered)
